"Line","Chapter","Subsection","Problem","Start"
"5588","Chapter 6: Eigenvalues and Eigenvectors","Symmetric Matrices","22","Write a 2 by 2 \textit{complex} matrix with $\bar{S}^{\mathrm{T}} = S$ (a ``Hermitian matrix''). Find $\lambda_1$ and $\lambda_2$ for your complex matrix. Check that $\bar{x}_1^{\m..."
"5590","Chapter 6: Eigenvalues and Eigenvectors","Symmetric Matrices","23","\textit{True} (with reason) \textit{or false} (with example)."
"5598","Chapter 6: Eigenvalues and Eigenvectors","Symmetric Matrices","24","(A paradox for instructors) If $AA^{\mathrm{T}} = A^{\mathrm{T}}A$ then $A$ and $A^{\mathrm{T}}$ share the same eigenvectors (true). $A$ and $A^{\mathrm{T}}$ always share the same ..."
"5600","Chapter 6: Eigenvalues and Eigenvectors","Symmetric Matrices","25","(Recommended) Which of these classes of matrices do $A$ and $B$ belong to: Invertible, orthogonal, projection, permutation, diagonalizable, Markov?"
"5606","Chapter 6: Eigenvalues and Eigenvectors","Symmetric Matrices","26","What number $b$ in $A = \begin{bmatrix} 2 & b \\ 1 & 0 \end{bmatrix}$ makes $A = Q \Lambda Q^{\mathrm{T}}$ possible? What number will make it impossible to diagonalize $A$? What nu..."
"5610","Chapter 6: Eigenvalues and Eigenvectors","Symmetric Matrices","27","Find all 2 by 2 matrices that are orthogonal and also symmetric. Which two numbers can be eigenvalues of those two matrices?"
"5612","Chapter 6: Eigenvalues and Eigenvectors","Symmetric Matrices","28","This $A$ is nearly symmetric. But its eigenvectors are far from orthogonal:"
"5618","Chapter 6: Eigenvalues and Eigenvectors","Symmetric Matrices","29","(MATLAB) Take two symmetric matrices with different eigenvectors, say $A = \begin{bmatrix} 1 & 0 \\ 0 & 2 \end{bmatrix}$ and $B = \begin{bmatrix} 8 & 1 \\ 1 & 0 \end{bmatrix}$. Gra..."
"5624","Chapter 6: Eigenvalues and Eigenvectors","Symmetric Matrices","30","For complex matrices, the symmetry $S^{\mathrm{T}} = S$ that produces real eigenvalues must change in Section 9.2 to $\bar{S}^{\mathrm{T}} = S$. From $\det(S - \lambda I) = 0$, fin..."
"5626","Chapter 6: Eigenvalues and Eigenvectors","Symmetric Matrices","31","\textbf{Normal matrices} have $\bar{N}^{\mathrm{T}}N = N\bar{N}^{\mathrm{T}}$. For real matrices, this is $N^{\mathrm{T}}N = NN^{\mathrm{T}}$. Normal includes symmetric, skew-symme..."
"5642","Chapter 6: Eigenvalues and Eigenvectors","Symmetric Matrices","32","If $\lambda_{\max}$ is the largest eigenvalue of a symmetric matrix $S$, no diagonal entry can be larger than $\lambda_{\max}$. What is the first entry $a_{11}$ of $S = Q\Lambda Q^..."
"5644","Chapter 6: Eigenvalues and Eigenvectors","Symmetric Matrices","33","Suppose $A^{\mathrm{T}} = -A$ (real \textit{antisymmetric} matrix). Explain these facts about $A$:"
"5652","Chapter 6: Eigenvalues and Eigenvectors","Symmetric Matrices","34","If $S$ is symmetric and all its eigenvalues are $\lambda = 2$, how do you know that $S$ must be $2I$? Key point: Symmetry guarantees that $S = Q\Lambda Q^{\mathrm{T}}$. What is tha..."
"5654","Chapter 6: Eigenvalues and Eigenvectors","Symmetric Matrices","35","Which symmetric matrices $S$ are also orthogonal? Then $S^{\mathrm{T}} = S^{-1}$."
"5661","Chapter 6: Eigenvalues and Eigenvectors","Symmetric Matrices","36","If $S$ is symmetric, show that $A^{\mathrm{T}}SA$ is also symmetric (take the transpose of $A^{\mathrm{T}}SA$). Here $A$ is $m$ by $n$ and $S$ is $m$ by $m$. Are eigenvalues of $S ..."
"5664","Chapter 6: Eigenvalues and Eigenvectors","Symmetric Matrices","37","Here is a way to show that $a$ is \textit{in between} the eigenvalues $\lambda_1$ and $\lambda_2$ of $S$:"
"5676","Chapter 6: Eigenvalues and Eigenvectors","Positive Definite Matrices","1","Suppose the 2 by 2 tests $a > 0$ and $ac - b^2 > 0$ are passed. Then $c > b^2/a > 0$."
"5683","Chapter 6: Eigenvalues and Eigenvectors","Positive Definite Matrices","2","Which of $S_1, S_2, S_3, S_4$ has two positive eigenvalues? Use a test, don't compute the $\lambda$'s. Also find an $x$ so that $x^{\mathrm{T}}S_1x < 0$, so $S_1$ is not positive d..."
"5688","Chapter 6: Eigenvalues and Eigenvectors","Positive Definite Matrices","3","For which numbers $b$ and $c$ are these matrices positive definite?"
"5694","Chapter 6: Eigenvalues and Eigenvectors","Positive Definite Matrices","4","What is the function $f = ax^2 + 2bxy + cy^2$ for each of these matrices? Complete the square to write each $f$ as a sum of one or two squares $f = d_1(\underline{\hspace{1cm}})^2 ..."
"5699","Chapter 6: Eigenvalues and Eigenvectors","Positive Definite Matrices","5","Write $f(x, y) = x^2 + 4xy + 3y^2$ as a \textit{difference} of squares and find a point $(x, y)$ where $f$ is negative. No minimum at $(0, 0)$ even though $f$ has positive coeffici..."
"5701","Chapter 6: Eigenvalues and Eigenvectors","Positive Definite Matrices","6","The function $f(x, y) = 2xy$ certainly has a saddle point and not a minimum at $(0, 0)$. What symmetric matrix $S$ produces this $f$? What are its eigenvalues?"
"5703","Chapter 6: Eigenvalues and Eigenvectors","Positive Definite Matrices","7","Test to see if $A^{\mathrm{T}}A$ is positive definite in each case: $A$ needs independent columns."
"5708","Chapter 6: Eigenvalues and Eigenvectors","Positive Definite Matrices","8","The function $f(x, y) = 3(x + 2y)^2 + 4y^2$ is positive except at $(0, 0)$. What is the matrix in $f = \begin{bmatrix} x & y \end{bmatrix}S\begin{bmatrix} x \\ y \end{bmatrix}^{\ma..."
"5710","Chapter 6: Eigenvalues and Eigenvectors","Positive Definite Matrices","9","Find the 3 by 3 matrix $S$ and its pivots, rank, eigenvalues, and determinant:"
"5715","Chapter 6: Eigenvalues and Eigenvectors","Positive Definite Matrices","10","Which 3 by 3 symmetric matrices $S$ and $T$ produce these quadratics?"
"5723","Chapter 6: Eigenvalues and Eigenvectors","Positive Definite Matrices","11","Compute the three upper left determinants of $S$ to establish positive definiteness. Verify that their ratios give the second and third pivots."
"5728","Chapter 6: Eigenvalues and Eigenvectors","Positive Definite Matrices","12","For what numbers $c$ and $d$ are $S$ and $T$ positive definite? Test their 3 determinants:"
"5733","Chapter 6: Eigenvalues and Eigenvectors","Positive Definite Matrices","13","Find a matrix with $a > 0$ and $c > 0$ and $a + c > 2b$ that has a negative eigenvalue."
"5738","Chapter 6: Eigenvalues and Eigenvectors","Positive Definite Matrices","14","If $S$ is positive definite then $S^{-1}$ is positive definite. Best proof: The eigenvalues of $S^{-1}$ are positive because \underline{\hspace{1cm}}. Second proof (only for 2 by 2..."
"5743","Chapter 6: Eigenvalues and Eigenvectors","Positive Definite Matrices","15","If $S$ and $T$ are positive definite, their sum $S + T$ is positive definite. Pivots and eigenvalues are not convenient for $S + T$. Better to use $x^{\mathrm{T}}(S + T)x > 0$. Als..."
"5745","Chapter 6: Eigenvalues and Eigenvectors","Positive Definite Matrices","16","A positive definite matrix cannot have a zero (or even worse, a negative number) on its main diagonal. Show that this matrix fails to have $x^{\mathrm{T}}Sx > 0$:"
"5750","Chapter 6: Eigenvalues and Eigenvectors","Positive Definite Matrices","17","A diagonal entry $s_{jj}$ of a symmetric matrix cannot be smaller than all the $\lambda$'s. If it were, then $S - s_{jj}I$ would have \underline{\hspace{1cm}} eigenvalues and would..."
"5752","Chapter 6: Eigenvalues and Eigenvectors","Positive Definite Matrices","18","If $Sx = \lambda x$ then $x^{\mathrm{T}}Sx =$ \underline{\hspace{1cm}}. Why is this number positive when $\lambda > 0$?"
"5754","Chapter 6: Eigenvalues and Eigenvectors","Positive Definite Matrices","19","Reverse Problem 18 to show that if all $\lambda > 0$ then $x^{\mathrm{T}}Sx > 0$. We must do this for \textbf{every nonzero} $x$, not just the eigenvectors. So write $x$ as a combi..."
"5759","Chapter 6: Eigenvalues and Eigenvectors","Positive Definite Matrices","20","Give a quick reason why each of these statements is true:"
"5769","Chapter 6: Eigenvalues and Eigenvectors","Positive Definite Matrices","21","For which $s$ and $t$ do $S$ and $T$ have all $\lambda > 0$ (therefore positive definite)?"
"5774","Chapter 6: Eigenvalues and Eigenvectors","Positive Definite Matrices","22","From $S = Q\Lambda Q^{\mathrm{T}}$ compute the positive definite symmetric square root $Q\sqrt{\Lambda}Q^{\mathrm{T}}$ of each matrix. Check that this square root gives $A^{\mathrm..."
"5779","Chapter 6: Eigenvalues and Eigenvectors","Positive Definite Matrices","23","You may have seen the equation for an ellipse as $x^2/a^2 + y^2/b^2 = 1$. What are $a$ and $b$ when the equation is written $\lambda_1x^2 + \lambda_2y^2 = 1$? The ellipse $9x^2 + 4..."
"5781","Chapter 6: Eigenvalues and Eigenvectors","Positive Definite Matrices","24","Draw the tilted ellipse $x^2 + xy + y^2 = 1$ and find the half-lengths of its axes from the eigenvalues of the corresponding matrix $S$."
"5783","Chapter 6: Eigenvalues and Eigenvectors","Positive Definite Matrices","25","With positive pivots in $D$, the factorization $S = LDL^{\mathrm{T}}$ becomes $L\sqrt{D}\sqrt{D}L^{\mathrm{T}}$. (Square roots of the pivots give $D = \sqrt{D}\sqrt{D}$.) Then $C =..."
"5788","Chapter 6: Eigenvalues and Eigenvectors","Positive Definite Matrices","26","In the Cholesky factorization $S = C^{\mathrm{T}}C$, with $C = \sqrt{D}L^{\mathrm{T}}$, the square roots of the pivots are on the diagonal of $C$. Find $C$ (upper triangular) for"
"5793","Chapter 6: Eigenvalues and Eigenvectors","Positive Definite Matrices","27","The symmetric factorization $S = LDL^{\mathrm{T}}$ means that $x^{\mathrm{T}}Sx = x^{\mathrm{T}}LDL^{\mathrm{T}}x$:"
"5799","Chapter 6: Eigenvalues and Eigenvectors","Positive Definite Matrices","28","Without multiplying $S = \begin{bmatrix} \cos \theta & -\sin \theta \\ \sin \theta & \cos \theta \end{bmatrix} \begin{bmatrix} 2 & 0 \\ 0 & 5 \end{bmatrix} \begin{bmatrix} \cos \th..."
"5807","Chapter 6: Eigenvalues and Eigenvectors","Positive Definite Matrices","29","For $F_1(x, y) = \frac{1}{4}x^4 + x^2y + y^2$ and $F_2(x, y) = x^3 + xy - x$ find the second derivative matrices $S_1$ and $S_2$:"
"5813","Chapter 6: Eigenvalues and Eigenvectors","Positive Definite Matrices","30","The graph of $z = x^2 + y^2$ is a bowl opening upward. \textit{The graph of $z = x^2 - y^2$ is a saddle}. The graph of $z = -x^2 - y^2$ is a bowl opening downward. What is a test o..."
"5815","Chapter 6: Eigenvalues and Eigenvectors","Positive Definite Matrices","31","Which values of $c$ give a bowl and which $c$ give a saddle point for the graph of $z = 4x^2 + 12xy + cy^2$? Describe this graph at the borderline value of $c$."
"5817","Chapter 6: Eigenvalues and Eigenvectors","Positive Definite Matrices","32","\textbf{The Minimum of a Function $F(x, y, z)$} \\"
"5832","Chapter 6: Eigenvalues and Eigenvectors","Positive Definite Matrices","33","A group of nonsingular matrices includes $AB$ and $A^{-1}$ if it includes $A$ and $B$. ``Products and inverses stay in the group.'' Which of these are groups (as in 2.7.37)? Invent..."
"5841","Chapter 6: Eigenvalues and Eigenvectors","Positive Definite Matrices","34","When $S$ and $T$ are symmetric positive definite, $ST$ might not even be symmetric. But its eigenvalues are still positive. Start from $STx = \lambda x$ and take dot products with ..."
"5843","Chapter 6: Eigenvalues and Eigenvectors","Positive Definite Matrices","35","Write down the 5 by 5 sine matrix $Q$ from Worked Example 6.5 C, containing the eigenvectors of $S$ when $n = 5$ and $h = 1/6$. Multiply $SQ$ to see the five $\lambda$'s. The sum o..."
"5845","Chapter 6: Eigenvalues and Eigenvectors","Positive Definite Matrices","36","Suppose $C$ is positive definite (so $y^{\mathrm{T}}Cy > 0$ whenever $y \ne 0$) and $A$ has independent columns (so $Ax \ne 0$ whenever $x \ne 0$). Apply the energy test to $x^{\ma..."
"5847","Chapter 6: Eigenvalues and Eigenvectors","Positive Definite Matrices","37","\textbf{Important!} Suppose $S$ is positive definite with eigenvalues $\lambda_1 \ge \lambda_2 \ge \dots \ge \lambda_n$."
"5854","Chapter 6: Eigenvalues and Eigenvectors","Positive Definite Matrices","38","For which $a$ and $c$ is this matrix positive definite? For which $a$ and $c$ is it positive semidefinite (this includes definite)?"
"5908","Chapter 7: The Singular Value Decomposition (SVD)","Image Processing by Linear Algebra","1","What are the ranks $r$ for these matrices with entries $i$ times $j$ and $i$ plus $j$? Write $A$ and $B$ as the sum of $r$ pieces $\boldsymbol{u}\boldsymbol{v}^{\mathrm{T}}$ of ran..."
"5913","Chapter 7: The Singular Value Decomposition (SVD)","Image Processing by Linear Algebra","2","We usually think that the identity matrix $I$ is as simple as possible. But why is $I$ completely incompressible? \textit{Draw a rank 5 flag with a cross.}"
"5915","Chapter 7: The Singular Value Decomposition (SVD)","Image Processing by Linear Algebra","3","These flags have rank 2. Write $A$ and $B$ in any way as $\boldsymbol{u}_1\boldsymbol{v}_1^{\mathrm{T}} + \boldsymbol{u}_2\boldsymbol{v}_2^{\mathrm{T}}$."
"5920","Chapter 7: The Singular Value Decomposition (SVD)","Image Processing by Linear Algebra","4","Now find the trace and determinant of $BB^{\mathrm{T}}$ and $B^{\mathrm{T}}B$ in Problem 3. The singular values of $B$ are close to $\sigma_1^2 = 28 - \frac{1}{14}$ and $\sigma_2^2..."
"5922","Chapter 7: The Singular Value Decomposition (SVD)","Image Processing by Linear Algebra","5","Use $[U, S, V] = \operatorname{svd}(A)$ to find two orthogonal pieces $\sigma \boldsymbol{u}\boldsymbol{v}^{\mathrm{T}}$ of $A_{\text{Sweden}}$."
"5924","Chapter 7: The Singular Value Decomposition (SVD)","Image Processing by Linear Algebra","6","Find the eigenvalues and the singular values of this 2 by 2 matrix $A$."
"5930","Chapter 7: The Singular Value Decomposition (SVD)","Image Processing by Linear Algebra","7","How does the second form $A\boldsymbol{V} = \boldsymbol{U}\Sigma$ in equation (3) follow from the first form $A = \boldsymbol{U}\Sigma\boldsymbol{V}^{\mathrm{T}}$? That is the most..."
"5932","Chapter 7: The Singular Value Decomposition (SVD)","Image Processing by Linear Algebra","8","The two columns of $A\boldsymbol{V} = \boldsymbol{U}\Sigma$ are $A\boldsymbol{v}_1 = \sigma_1\boldsymbol{u}_1$ and $A\boldsymbol{v}_2 = \sigma_2\boldsymbol{u}_2$. So we hope that"
"5938","Chapter 7: The Singular Value Decomposition (SVD)","Image Processing by Linear Algebra","9","The MATLAB commands $A = \operatorname{rand}(20, 40)$ and $B = \operatorname{randn}(20, 40)$ produce 20 by 40 random matrices. The entries of $A$ are between 0 and 1 with uniform p..."
"5944","Chapter 7: The Singular Value Decomposition (SVD)","Bases and Matrices in the SVD","1","Find the eigenvalues of these matrices. Then find singular values from $A^{\mathrm{T}}A$:"
"5950","Chapter 7: The Singular Value Decomposition (SVD)","Bases and Matrices in the SVD","2","Find $A^{\mathrm{T}}A$ and $V$ and $\Sigma$ and $\boldsymbol{u}_i = A\boldsymbol{v}_i/\sigma_i$ and the full SVD:"
"5955","Chapter 7: The Singular Value Decomposition (SVD)","Bases and Matrices in the SVD","3","In Problem 2, show that $AA^{\mathrm{T}}$ is diagonal. Its eigenvectors $\boldsymbol{u}_1, \boldsymbol{u}_2$ are \underline{\hspace{1cm}}. Its eigenvalues $\sigma_1^2, \sigma_2^2$ ..."
"5957","Chapter 7: The Singular Value Decomposition (SVD)","Bases and Matrices in the SVD","4","Compute $A^{\mathrm{T}}A$ and $AA^{\mathrm{T}}$ and their eigenvalues and unit eigenvectors for $V$ and $U$."
"5963","Chapter 7: The Singular Value Decomposition (SVD)","Bases and Matrices in the SVD","5","(a) The row space of $A = \begin{bmatrix} 1 & 1 \\ 3 & 3 \end{bmatrix}$ is 1-dimensional. Find $\boldsymbol{v}_1$ in the row space and $\boldsymbol{u}_1$ in the column space. What ..."
"5966","Chapter 7: The Singular Value Decomposition (SVD)","Bases and Matrices in the SVD","6","Substitute the SVD for $A$ and $A^{\mathrm{T}}$ to show that $A^{\mathrm{T}}A$ has its eigenvalues in $\Sigma^{\mathrm{T}}\Sigma$ and $AA^{\mathrm{T}}$ has its eigenvalues in $\Sig..."
"5968","Chapter 7: The Singular Value Decomposition (SVD)","Bases and Matrices in the SVD","7","If $(A^{\mathrm{T}}A)\boldsymbol{v} = \sigma^2\boldsymbol{v}$, multiply by $A$. \textit{Move the parentheses} to get $(AA^{\mathrm{T}})A\boldsymbol{v} = \sigma^2(A\boldsymbol{v})$...."
"5971","Chapter 7: The Singular Value Decomposition (SVD)","Bases and Matrices in the SVD","8","Find the eigenvalues and unit eigenvectors $\boldsymbol{v}_1, \boldsymbol{v}_2$ of $A^{\mathrm{T}}A$. Then find $\boldsymbol{u}_1 = A\boldsymbol{v}_1/\sigma_1$:"
"5980","Chapter 7: The Singular Value Decomposition (SVD)","Bases and Matrices in the SVD","9","Write down orthonormal bases for the four fundamental subspaces of this $A$."
"5982","Chapter 7: The Singular Value Decomposition (SVD)","Bases and Matrices in the SVD","10","(a) Why is the trace of $A^{\mathrm{T}}A$ equal to the sum of all $a_{ij}^2$? In Example 3 it is 50. \\"
"5985","Chapter 7: The Singular Value Decomposition (SVD)","Bases and Matrices in the SVD","11","Find the eigenvalues and unit eigenvectors of $A^{\mathrm{T}}A$ and $AA^{\mathrm{T}}$. Keep each $A\boldsymbol{v} = \sigma\boldsymbol{u}$. Then construct the singular value decompo..."
